<;-------;15.00;kg;14.71;>o<;0.00;kg/h;15.14;1;093636;20201026;>
<;-------;15.00;kg;15.46;>o<;0.00;kg/h;15.46;1;100023;20201026;>
<;-------;15.00;kg;15.43;>o<;1231.46;kg/h;30.89;2;100059;20201026;>
<;-------;15.00;kg;15.14;>o<;1508.98;kg/h;46.03;3;100133;20201026;>
<;-------;15.00;kg;15.08;>o<;0.00;kg/h;61.11;4;100322;20201026;>
<;-------;8.00;kg;8.70;>o<;0.00;kg/h;8.70;1;100625;20201026;>
<;-------;8.00;kg;8.30;>o<;0.00;kg/h;17.00;2;100711;20201026;>
<;-------;8.00;kg;8.03;>o<;391.55;kg/h;17.00;3;100809;20201026;>
<;-------;8.00;kg;7.96;>o<;596.53;kg/h;23.00;4;100847;20201026;>
<;-------;8.00;kg;8.50;>o<;552.11;kg/h;31.01;5;100939;20201026;>
<;-------;8.00;kg;8.18;>o<;0.00;kg/h;8.18;1;102124;20201026;>
<;-------;8.00;kg;8.85;>o<;690.52;kg/h;16.45;2;102221;20201026;>
<;-------;8.00;kg;7.95;>o<;533.15;kg/h;16.45;3;102253;20201026;>
<;-------;8.00;kg;8.21;>o<;1231.93;kg/h;24.40;4;102314;20201026;>
<;-------;8.00;kg;8.36;>o<;1016.75;kg/h;32.61;5;102346;20201026;>
<;-------;8.00;kg;8.07;>o<;859.80;kg/h;40.68;6;102436;20201026;>
<;-------;8.00;kg;9.27;>o<;742.73;kg/h;49.95;7;102509;20201026;>
<;-------;8.00;kg;8.79;>o<;708.08;kg/h;49.95;8;102552;20201026;>
<;-------;8.00;kg;7.82;>o<;871.18;kg/h;58.74;9;102627;20201026;>
<;-------;8.00;kg;8.18;>o<;738.69;kg/h;66.56;10;102714;20201026;>
<;-------;8.00;kg;7.97;>o<;0.00;kg/h;8.18;1;103802;20201026;>
<;-------;8.00;kg;8.24;>o<;1449.12;kg/h;8.24;1;104004;20201026;>
<;-------;8.00;kg;8.26;>o<;1181.05;kg/h;16.50;2;104045;20201026;>
<;-------;8.00;kg;8.08;>o<;891.61;kg/h;16.50;3;104107;20201026;>
<;-------;8.00;kg;8.03;>o<;1018.86;kg/h;24.58;4;104136;20201026;>
<;-------;8.00;kg;8.03;>o<;0.00;kg/h;8.03;1;104205;20201026;>
<;-------;8.00;kg;8.58;>o<;715.20;kg/h;16.06;2;104225;20201026;>
<;-------;8.00;kg;8.46;>o<;1339.01;kg/h;24.64;3;104243;20201026;>
<;-------;8.00;kg;8.03;>o<;1387.31;kg/h;32.67;4;104322;20201026;>
<;-------;8.00;kg;7.94;>o<;880.62;kg/h;32.67;5;104358;20201026;>
<;-------;8.00;kg;8.16;>o<;0.00;kg/h;7.94;1;104518;20201026;>
<;-------;8.00;kg;7.85;>o<;0.00;kg/h;7.85;1;105324;20201026;>
<;-------;8.00;kg;8.50;>o<;981.36;kg/h;16.35;2;105343;20201026;>
<;-------;8.00;kg;7.91;>o<;1361.62;kg/h;16.35;3;105403;20201026;>
<;-------;8.00;kg;8.10;>o<;1111.87;kg/h;24.26;4;105442;20201026;>
<;-------;8.00;kg;8.25;>o<;0.00;kg/h;0.00;1;105603;20201026;>
<;-------;8.00;kg;7.74;>o<;0.00;kg/h;7.74;2;105727;20201026;>
<;-------;8.00;kg;8.39;>o<;792.85;kg/h;7.74;3;105747;20201026;>
<;-------;8.00;kg;8.08;>o<;0.00;kg/h;0.00;1;105932;20201026;>
<;-------;8.00;kg;8.55;>o<;0.00;kg/h;0.00;2;110313;20201026;>
<;-------;8.00;kg;7.85;>o<;0.00;kg/h;7.85;3;110430;20201026;>
<;-------;8.00;kg;9.13;>o<;191.09;kg/h;16.98;4;110619;20201026;>
<;-------;8.00;kg;8.24;>o<;0.00;kg/h;25.22;5;110655;20201026;>
<;-------;8.00;kg;8.80;>o<;737.77;kg/h;25.22;6;110723;20201026;>
<;-------;8.00;kg;7.84;>o<;0.00;kg/h;0.00;1;113634;20201026;>
<;-------;8.00;kg;8.59;>o<;1071.84;kg/h;7.84;2;113712;20201026;>
<;-------;8.00;kg;8.37;>o<;0.00;kg/h;8.37;1;113859;20201026;>
<;-------;8.00;kg;8.26;>o<;0.00;kg/h;8.37;2;114842;20201026;>
<;-------;8.00;kg;8.18;>o<;0.00;kg/h;8.18;1;142022;20201026;>
<;-------;8.00;kg;8.41;>o<;601.84;kg/h;16.59;2;142114;20201026;>
<;-------;8.00;kg;7.96;>o<;503.01;kg/h;23.87;3;142239;20201026;>
<;-------;8.00;kg;8.47;>o<;313.38;kg/h;32.34;4;142342;20201026;>
<;-------;8.00;kg;2.00;>o<;0.00;kg/h;2.00;1;142624;20201026;>
<;-------;8.00;kg;9.50;>o<;325.87;kg/h;10.84;2;142659;20201026;>
<;-------;8.00;kg;7.87;>o<;0.00;kg/h;7.87;1;142858;20201026;>
<;-------;8.00;kg;8.34;>o<;0.00;kg/h;8.34;1;155947;20201026;>
<;-------;8.00;kg;11.47;>o<;448.01;kg/h;19.12;2;160012;20201026;>
<;-------;8.00;kg;8.47;>o<;1031.42;kg/h;27.59;3;160120;20201026;>
<;-------;8.00;kg;8.45;>o<;571.10;kg/h;35.40;4;160221;20201026;>
<;-------;8.00;kg;8.33;>o<;0.00;kg/h;43.73;5;160413;20201026;>
<;-------;8.00;kg;8.14;>o<;0.00;kg/h;8.14;1;162121;20201026;>
<;-------;8.00;kg;8.41;>o<;937.75;kg/h;16.55;2;162145;20201026;>
<;-------;8.00;kg;7.99;>o<;1136.16;kg/h;24.54;3;162217;20201026;>
<;-------;8.00;kg;7.79;>o<;834.17;kg/h;32.33;4;162259;20201026;>
<;-------;8.00;kg;8.12;>o<;699.61;kg/h;40.45;5;162313;20201026;>
<;-------;8.00;kg;8.09;>o<;645.07;kg/h;48.54;6;162357;20201026;>
<;-------;8.00;kg;8.72;>o<;1643.83;kg/h;8.72;1;163511;20201026;>
<;-------;8.00;kg;8.40;>o<;26.50;kg/h;17.12;2;163616;20201026;>
<;-------;8.00;kg;8.14;>o<;443.76;kg/h;25.26;3;163647;20201026;>
<;-------;8.00;kg;9.04;>o<;938.42;kg/h;34.30;4;163719;20201026;>
<;-------;8.00;kg;8.04;>o<;992.36;kg/h;42.34;5;163729;20201026;>
<;-------;8.00;kg;7.59;>o<;963.78;kg/h;49.35;6;163825;20201026;>
<;-------;8.00;kg;8.61;>o<;1.00;kg/h;57.96;7;164017;20201026;>
<;-------;8.00;kg;8.57;>o<;276.66;kg/h;66.53;8;164109;20201026;>
<;-------;8.00;kg;8.12;>o<;0.00;kg/h;8.12;1;164143;20201026;>
<;-------;8.00;kg;8.43;>o<;216.42;kg/h;16.55;2;164231;20201026;>
<;-------;8.00;kg;7.94;>o<;480.31;kg/h;24.49;3;164242;20201026;>
<;-------;8.00;kg;8.31;>o<;897.10;kg/h;32.13;4;164310;20201026;>
<;-------;8.00;kg;8.11;>o<;311.92;kg/h;39.61;5;164449;20201026;>
<;-------;8.00;kg;8.05;>o<;0.00;kg/h;47.66;6;164612;20201026;>
<;-------;8.00;kg;8.09;>o<;866.69;kg/h;55.06;7;164719;20201026;>
<;-------;8.00;kg;8.23;>o<;0.00;kg/h;8.22;1;164844;20201026;>
<;-------;8.00;kg;8.50;>o<;996.97;kg/h;16.72;2;164930;20201026;>
<;-------;8.00;kg;8.61;>o<;0.00;kg/h;25.33;3;165059;20201026;>
<;-------;8.00;kg;8.02;>o<;440.01;kg/h;33.35;4;165146;20201026;>
<;-------;8.00;kg;8.28;>o<;0.00;kg/h;8.28;1;170200;20201026;>
<;-------;8.00;kg;7.73;>o<;801.36;kg/h;16.01;2;170306;20201026;>
<;-------;8.00;kg;7.96;>o<;0.00;kg/h;7.96;1;171116;20201026;>
<;-------;8.00;kg;8.40;>o<;0.00;kg/h;8.40;1;171729;20201026;>
<;-------;8.00;kg;9.77;>o<;892.74;kg/h;18.17;2;171811;20201026;>
<;-------;8.00;kg;8.14;>o<;0.00;kg/h;8.14;1;172045;20201026;>
<;-------;8.00;kg;9.09;>o<;652.60;kg/h;17.23;2;172146;20201026;>
<;-------;8.00;kg;8.30;>o<;0.00;kg/h;8.30;1;172844;20201026;>
<;-------;8.00;kg;8.12;>o<;550.51;kg/h;16.42;2;172935;20201026;>
<;-------;8.00;kg;8.83;>o<;0.00;kg/h;8.83;1;173206;20201026;>
<;-------;8.00;kg;9.74;>o<;867.99;kg/h;15.42;2;173317;20201026;>
<;-------;8.00;kg;8.24;>o<;437.12;kg/h;20.05;3;173426;20201026;>
<;-------;8.00;kg;8.52;>o<;0.00;kg/h;8.52;4;190235;20201026;>
<;-------;8.00;kg;8.26;>o<;887.36;kg/h;16.78;5;190303;20201026;>
<;-------;8.00;kg;8.44;>o<;1052.54;kg/h;25.22;6;190331;20201026;>
<;-------;8.00;kg;8.06;>o<;1095.04;kg/h;33.28;7;190353;20201026;>
<;-------;8.00;kg;7.90;>o<;1093.67;kg/h;40.37;8;190420;20201026;>
<;-------;8.00;kg;8.23;>o<;0.00;kg/h;48.60;9;190600;20201026;>
<;-------;8.00;kg;8.17;>o<;1037.59;kg/h;56.14;10;190614;20201026;>
<;-------;8.00;kg;8.11;>o<;0.00;kg/h;64.25;11;191006;20201026;>
<;-------;8.00;kg;8.04;>o<;998.74;kg/h;72.29;12;191017;20201026;>
<;-------;8.00;kg;8.24;>o<;793.86;kg/h;79.86;13;191100;20201026;>
