<;20602634;25.10;kg;25.32;>o<;24.00;=;26.00;71;1/1;085214;20201030;>
<;20602634;25.10;kg;24.95;>o<;24.00;=;26.00;72;1/1;085256;20201030;>
<;20602634;10.10;kg;17.21;>o<;9.00;+;11.00;73;1/1;094946;20201030;>
<;20602634;10.10;kg;7.37;>o<;9.00;-;11.00;74;1/1;095045;20201030;>
<;20602634;15.10;kg;12.48;>o<;14.00;-;16.00;75;1/1;095144;20201030;>
<;20602634;20.10;kg;20.61;>o<;19.00;=;21.00;76;1/1;095458;20201030;>
<;20602634;15.10;kg;17.37;>o<;14.00;+;16.00;77;1/1;095633;20201030;>
<;20602634;20.10;kg;20.92;>o<;19.00;=;21.00;78;1/1;185535;20201030;>
<;20602634;20.10;kg;20.23;>o<;19.00;=;21.00;79;1/1;185600;20201030;>
<;20602634;20.10;kg;20.70;>o<;19.00;=;21.00;80;1/1;185632;20201030;>
<;20602634;10.10;kg;10.07;>o<;9.00;=;11.00;81;1/1;185701;20201030;>
<;20602634;25.10;kg;24.68;>o<;24.00;=;26.00;82;1/1;185732;20201030;>
<;20602634;25.10;kg;24.59;>o<;24.00;=;26.00;83;1/1;185800;20201030;>
<;20602634;10.10;kg;10.17;>o<;9.00;=;11.00;84;1/1;185827;20201030;>
<;20602634;25.10;kg;25.81;>o<;24.00;=;26.00;85;1/1;185853;20201030;>
<;20602634;10.10;kg;25.38;>o<;9.00;+;11.00;86;1/1;185933;20201030;>
