1	0	1	1	0	3	2	0	0	1	0	0	0	0	0	0	0	0.00	0.00	0.00	19	51	Bag detected at kicker	Underweight alarm	
2	0	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0.00	0.00	0.00	21	51	Teszt tömeg kérés	Kevesebb súly riasztás	
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2.00	5.00	2.00	18	0	Hibák törlése		
