<;20602634;25.10;kg;25.46;>o<;24.00;=;26.00;7903;1/1;091505;20200930;>
<;20602634;25.10;kg;25.07;>o<;24.00;=;26.00;7904;1/1;091632;20200930;>
<;20602634;25.10;kg;25.81;>o<;24.00;=;26.00;7905;1/1;091719;20200930;>
<;20602634;25.10;kg;25.42;>o<;24.00;=;26.00;7906;1/1;093338;20200930;>
<;20602634;25.10;kg;25.18;>o<;24.00;=;26.00;7907;1/1;093556;20200930;>
<;20602634;25.10;kg;25.11;>o<;24.00;=;26.00;7908;1/1;093652;20200930;>
<;20602634;25.10;kg;25.24;>o<;24.00;=;26.00;7909;1/1;093822;20200930;>
<;20602634;25.10;kg;25.13;>o<;24.00;=;26.00;7910;1/1;094005;20200930;>
<;20602634;25.10;kg;25.36;>o<;24.00;=;26.00;7911;1/1;094102;20200930;>
<;20602634;25.10;kg;25.52;>o<;24.00;=;26.00;7912;1/1;094331;20200930;>
<;20602634;25.10;kg;25.57;>o<;24.00;=;26.00;7913;1/1;094356;20200930;>
<;20602634;25.10;kg;24.94;>o<;24.00;=;26.00;7914;1/1;120448;20200930;>
<;20602634;25.10;kg;25.26;>o<;24.00;=;26.00;7915;1/1;120514;20200930;>
<;20602634;25.10;kg;25.82;>o<;24.00;=;26.00;7916;1/1;120536;20200930;>
<;20602634;25.10;kg;25.42;>o<;24.00;=;26.00;7917;1/1;120555;20200930;>
<;20602634;25.10;kg;25.12;>o<;24.00;=;26.00;7918;1/1;120618;20200930;>
<;20602634;25.10;kg;23.15;>o<;24.00;-;26.00;7919;1/1;120647;20200930;>
<;20602634;25.10;kg;25.31;>o<;24.00;=;26.00;7920;1/1;120722;20200930;>
<;20602634;25.10;kg;25.67;>o<;24.00;=;26.00;7921;1/1;120742;20200930;>
<;20602634;25.10;kg;25.36;>o<;24.00;=;26.00;7922;1/1;120757;20200930;>
