<;20602634;25.10;kg;25.83;>o<;24.00;=;26.00;7857;1/1;130651;20200929;>
<;20602634;25.10;kg;25.22;>o<;24.00;=;26.00;7858;1/1;130718;20200929;>
<;20602634;25.10;kg;25.04;>o<;24.00;=;26.00;7859;1/1;131232;20200929;>
<;20602634;25.10;kg;25.28;>o<;24.00;=;26.00;7860;1/1;131257;20200929;>
<;20602634;25.10;kg;25.17;>o<;24.00;=;26.00;7861;1/1;131319;20200929;>
<;20602634;25.10;kg;25.23;>o<;24.00;=;26.00;7862;1/1;133545;20200929;>
<;20602634;25.10;kg;25.47;>o<;24.00;=;26.00;7863;1/1;134030;20200929;>
<;20602634;25.10;kg;25.22;>o<;24.00;=;26.00;7864;1/1;134143;20200929;>
<;20602634;25.10;kg;25.08;>o<;24.00;=;26.00;7865;1/1;134319;20200929;>
<;20602634;25.10;kg;25.07;>o<;24.00;=;26.00;7866;1/1;134413;20200929;>
<;20602634;25.10;kg;25.08;>o<;24.00;=;26.00;7867;1/1;134438;20200929;>
<;20602634;25.10;kg;25.11;>o<;24.00;=;26.00;7868;1/1;134524;20200929;>
<;20602634;25.10;kg;25.02;>o<;24.00;=;26.00;7869;1/1;134619;20200929;>
<;20602634;25.10;kg;25.29;>o<;24.00;=;26.00;7870;1/1;134732;20200929;>
<;20602634;25.10;kg;25.14;>o<;24.00;=;26.00;7871;1/1;134816;20200929;>
<;20602634;25.10;kg;25.10;>o<;24.00;=;26.00;7872;1/1;135204;20200929;>
<;20602634;25.10;kg;25.07;>o<;24.00;=;26.00;7873;1/1;135341;20200929;>
<;20602634;25.10;kg;25.70;>o<;24.00;=;26.00;7874;1/1;135458;20200929;>
<;20602634;25.10;kg;25.39;>o<;24.00;=;26.00;7875;1/1;135556;20200929;>
<;20602634;25.10;kg;25.14;>o<;24.00;=;26.00;7876;1/1;135919;20200929;>
<;20602634;25.10;kg;25.02;>o<;24.00;=;26.00;7877;1/1;140003;20200929;>
<;20602634;25.10;kg;25.71;>o<;24.00;=;26.00;7878;1/1;141349;20200929;>
<;20602634;25.10;kg;25.18;>o<;24.00;=;26.00;7879;1/1;142756;20200929;>
<;20602634;25.10;kg;25.54;>o<;24.00;=;26.00;7880;1/1;142923;20200929;>
<;20602634;25.10;kg;24.94;>o<;24.00;=;26.00;7881;1/1;143159;20200929;>
<;20602634;25.10;kg;25.49;>o<;24.00;=;26.00;7882;1/1;144222;20200929;>
<;20602634;25.10;kg;25.29;>o<;24.00;=;26.00;7883;1/1;154825;20200929;>
<;20602634;25.10;kg;24.97;>o<;24.00;=;26.00;7884;1/1;154900;20200929;>
<;20602634;25.10;kg;25.16;>o<;24.00;=;26.00;7885;1/1;154940;20200929;>
<;20602634;25.10;kg;24.89;>o<;24.00;=;26.00;7886;1/1;155018;20200929;>
<;20602634;25.10;kg;25.28;>o<;24.00;=;26.00;7887;1/1;155052;20200929;>
<;20602634;25.10;kg;25.21;>o<;24.00;=;26.00;7888;1/1;155129;20200929;>
<;20602634;25.10;kg;25.20;>o<;24.00;=;26.00;7889;1/1;155221;20200929;>
<;20602634;25.10;kg;25.25;>o<;24.00;=;26.00;7890;1/1;155436;20200929;>
