<;-------;25.00;kg;0.00;24.99;-A;24.99;47;142623;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;48;142626;20200501;>
<;-------;25.00;kg;0.00;25.01;+A;25.01;49;142629;20200501;>
<;-------;25.00;kg;0.00;25.01;+A;25.01;50;142632;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;51;142635;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;52;142638;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;53;142641;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;54;142644;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;55;142647;20200501;>
<;-------;25.00;kg;0.00;25.01;+A;25.01;56;142650;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;1;142738;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;2;142741;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;3;142744;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;4;142747;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;5;142750;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;6;142753;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;7;142756;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;8;142759;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;9;142802;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;10;142805;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;11;142808;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;12;142811;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;13;142814;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;14;142817;20200501;>
<;-------;25.00;kg;0.00;25.01;+A;25.01;15;142820;20200501;>
<;-------;25.00;kg;0.00;24.98;-R;24.98;16;142823;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;17;142826;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;18;142829;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;19;142832;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;20;142835;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;21;143018;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;22;143021;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;23;143024;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;24;143027;20200501;>
<;-------;25.00;kg;0.00;24.99;-A;24.99;25;143030;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;26;143033;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;27;143036;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;28;143039;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;29;143042;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;30;143045;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;31;143048;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;32;143051;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;33;143054;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;34;143057;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;35;143100;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;36;143103;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;37;143106;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;38;143109;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;39;143112;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;40;143115;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;41;143119;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;42;143122;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;43;143125;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;44;143128;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;45;143131;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;46;143134;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;47;143137;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;48;143140;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;49;143143;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;50;143146;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;51;143149;20200501;>
<;-------;25.00;kg;0.00;24.99;-A;24.99;52;143152;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;53;143155;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;54;143158;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;55;143201;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;56;143204;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;57;143207;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;58;143210;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;59;143213;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;60;143216;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;61;143219;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;62;143222;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;63;143225;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;64;143228;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;65;143231;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;66;143234;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;67;143237;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;68;143240;20200501;>
<;-------;25.00;kg;0.00;25.02;+R;25.02;69;143243;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;70;143246;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;71;143249;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;72;143252;20200501;>
<;-------;25.00;kg;0.00;24.99;-A;24.99;1;143744;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;2;143747;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;3;143750;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;4;143753;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;1;144205;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;2;144208;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;3;144504;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;4;144507;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;5;144511;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;6;144514;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;7;144517;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;8;144520;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;9;144523;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;10;144526;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;11;144529;20200501;>
<;-------;25.00;kg;0.00;24.99;-A;24.99;12;144532;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;13;144535;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;14;144538;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;15;144541;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;16;144544;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;17;144547;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;18;144550;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;19;144553;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;20;144556;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;21;144559;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;22;144602;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;23;144605;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;24;144608;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;25;144611;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;26;144614;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;27;144617;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;28;144620;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;29;144623;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;30;144626;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;31;144629;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;32;144632;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;33;144635;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;34;144638;20200501;>
<;-------;25.00;kg;0.00;24.99;-A;24.99;35;144642;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;36;144645;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;37;144648;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;38;144651;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;39;144654;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;40;144657;20200501;>
<;-------;25.00;kg;0.00;25.01;+A;25.01;41;144700;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;42;144703;20200501;>
<;-------;25.00;kg;0.00;24.99;-A;24.99;43;144706;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;44;144709;20200501;>
<;-------;25.00;kg;0.00;24.98;-R;24.98;45;144712;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;46;144715;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;47;144718;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;48;144721;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;49;144724;20200501;>
<;-------;25.00;kg;0.00;25.01;+A;25.01;50;144727;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;51;144730;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;52;144733;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;53;144736;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;54;144739;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;55;144742;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;56;144745;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;57;144748;20200501;>
<;-------;25.00;kg;0.00;25.02;+R;25.02;58;144751;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;59;144754;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;60;144757;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;61;144800;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;62;144803;20200501;>
<;-------;25.00;kg;0.00;24.98;-R;24.98;63;144806;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;64;144809;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;65;144812;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;66;144815;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;67;144818;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;68;144821;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;69;144824;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;70;144827;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;71;144830;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;72;144833;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;73;144837;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;74;144839;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;75;144843;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;76;144845;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;77;144848;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;78;144851;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;79;144855;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;80;144858;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;81;144901;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;82;144904;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;83;144907;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;84;144910;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;85;144913;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;86;144916;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;87;144919;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;88;144922;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;89;144925;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;90;144928;20200501;>
<;-------;25.00;kg;0.00;24.99;-A;24.99;91;144931;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;92;144934;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;93;144937;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;94;144940;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;95;144943;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;96;144946;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;97;144949;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;98;144952;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;99;144955;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;100;144958;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;101;145001;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;102;145004;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;103;145007;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;104;145010;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;105;145013;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;106;145016;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;107;145019;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;108;145022;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;109;145025;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;110;145028;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;111;145031;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;112;145034;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;113;145037;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;114;145040;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;115;145043;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;116;145046;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;117;145049;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;118;145052;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;119;145055;20200501;>
<;-------;25.00;kg;0.00;25.02;+R;25.02;120;145058;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;121;145101;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;122;145104;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;123;145107;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;124;145110;20200501;>
<;-------;25.00;kg;0.00;25.02;+R;25.02;125;145113;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;126;145116;20200501;>
<;-------;25.00;kg;0.00;25.01;+A;25.01;127;145119;20200501;>
<;-------;25.00;kg;0.00;24.98;-R;24.98;128;145122;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;129;145125;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;130;145129;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;131;145132;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;132;145135;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;133;145138;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;134;145141;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;135;145144;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;136;145147;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;137;145150;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;138;145153;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;139;145156;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;140;145159;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;141;145202;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;142;145205;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;143;145208;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;144;145211;20200501;>
<;-------;25.00;kg;0.00;24.98;-R;24.98;145;145310;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;146;145313;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;147;145316;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;148;145319;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;149;145322;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;150;145325;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;151;145328;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;152;145331;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;153;145334;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;154;145337;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;155;145341;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;156;145344;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;157;145347;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;158;145350;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;159;145353;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;160;145356;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;161;145359;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;162;145402;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;163;145405;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;164;145408;20200501;>
<;-------;25.00;kg;0.00;24.99;-A;24.99;165;145411;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;166;145414;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;167;145417;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;168;145420;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;169;145423;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;170;145426;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;171;145429;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;172;145432;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;173;145435;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;174;145438;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;175;145441;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;176;145444;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;177;145447;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;178;145450;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;179;145453;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;180;145456;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;181;145459;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;182;145502;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;183;145505;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;184;145508;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;185;145511;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;186;145514;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;187;145517;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;188;145520;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;189;145523;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;190;145526;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;191;145529;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;192;145532;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;193;145536;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;194;145539;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;195;145542;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;196;145545;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;197;145548;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;198;145551;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;199;145554;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;200;145557;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;201;145600;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;202;145603;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;203;145606;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;204;145609;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;205;145612;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;206;145615;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;207;145618;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;208;145621;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;209;145624;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;210;145627;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;211;145630;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;212;145633;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;213;145636;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;214;145639;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;215;145642;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;216;145645;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;217;145648;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;218;145651;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;219;145654;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;220;145657;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;221;145700;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;222;145703;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;223;145706;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;224;145709;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;225;145712;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;226;145715;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;227;145718;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;228;145721;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;229;145724;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;230;145727;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;231;145730;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;232;145734;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;233;145737;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;234;145740;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;235;145743;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;236;145746;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;237;145749;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;238;145752;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;239;145755;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;240;145758;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;241;145801;20200501;>
<;-------;25.00;kg;0.00;24.99;-A;24.99;242;145807;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;243;145814;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;244;145817;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;245;145820;20200501;>
