<;-------;25.00;kg;0.00;>o<;0.00;kg/h;11076.09;247;133117;20191108;>
<;-------;25.00;kg;0.00;>o<;0.00;kg/h;11076.09;248;133716;20191108;>
<;-------;25.00;kg;0.00;>o<;0.00;kg/h;11076.09;249;133741;20191108;>
<;-------;25.00;kg;0.00;>o<;0.00;kg/h;11076.09;250;135331;20191108;>
<;-------;25.00;kg;0.00;>o<;0.00;kg/h;11076.09;251;135400;20191108;>
<;-------;25.00;kg;0.00;>o<;0.00;kg/h;11076.09;252;135625;20191108;>
<;-------;25.00;kg;25.60;>o<;0.00;kg/h;11101.69;253;135720;20191108;>
<;-------;25.00;kg;23.53;>o<;0.00;kg/h;11125.22;254;135811;20191108;>
<;-------;25.00;kg;0.00;>o<;0.00;kg/h;11125.22;255;140004;20191108;>
<;-------;25.00;kg;0.00;>o<;0.00;kg/h;11125.22;256;143402;20191108;>
