<6> 17.12.2019 10:53:41 Section=GENERAL, Key=LANGUAGE, Value=6, data=SPGENERAL.LANGUAGE=6
<6> 17.12.2019 10:53:42 Section=GENERAL, Key=LANGUAGE, Value=18, data=SPGENERAL.LANGUAGE=18
<6> 17.12.2019 10:53:44 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 17.12.2019 10:53:45 Section=GENERAL, Key=LANGUAGE, Value=6, data=SPGENERAL.LANGUAGE=6
<6> 17.12.2019 10:53:46 Section=GENERAL, Key=LANGUAGE, Value=18, data=SPGENERAL.LANGUAGE=18
<6> 17.12.2019 10:53:47 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 17.12.2019 14:33:57 Section=GENERAL, Key=LANGUAGE, Value=6, data=SPGENERAL.LANGUAGE=6
<6> 17.12.2019 14:33:58 Section=GENERAL, Key=LANGUAGE, Value=18, data=SPGENERAL.LANGUAGE=18
<6> 17.12.2019 14:33:59 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 17.12.2019 14:34:00 Section=GENERAL, Key=LANGUAGE, Value=6, data=SPGENERAL.LANGUAGE=6
<6> 17.12.2019 14:34:02 Section=GENERAL, Key=LANGUAGE, Value=18, data=SPGENERAL.LANGUAGE=18
<6> 17.12.2019 14:34:03 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 17.12.2019 14:34:22 Section=GENERAL, Key=LANGUAGE, Value=6, data=SPGENERAL.LANGUAGE=6
<6> 17.12.2019 14:34:26 Section=GENERAL, Key=LANGUAGE, Value=15, data=SPGENERAL.LANGUAGE=15
<6> 17.12.2019 14:34:27 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 17.12.2019 14:34:28 Section=GENERAL, Key=LANGUAGE, Value=6, data=SPGENERAL.LANGUAGE=6
<6> 17.12.2019 14:34:30 Section=GENERAL, Key=LANGUAGE, Value=15, data=SPGENERAL.LANGUAGE=15
<6> 17.12.2019 14:34:30 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 18.12.2019 10:41:03 Section=GENERAL, Key=LANGUAGE, Value=6, data=SPGENERAL.LANGUAGE=6
<6> 18.12.2019 10:41:04 Section=GENERAL, Key=LANGUAGE, Value=15, data=SPGENERAL.LANGUAGE=15
<6> 18.12.2019 10:41:05 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 19.12.2019 14:15:52 Section=GENERAL, Key=LANGUAGE, Value=1, data=SPGENERAL.LANGUAGE=1
<6> 19.12.2019 14:15:54 Section=GENERAL, Key=LANGUAGE, Value=11, data=SPGENERAL.LANGUAGE=11
<6> 19.12.2019 14:15:59 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 19.12.2019 14:16:15 Section=GENERAL, Key=LANGUAGE, Value=1, data=SPGENERAL.LANGUAGE=1
<6> 19.12.2019 14:16:16 Section=GENERAL, Key=LANGUAGE, Value=18, data=SPGENERAL.LANGUAGE=18
<6> 19.12.2019 14:16:17 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 19.12.2019 14:16:18 Section=GENERAL, Key=LANGUAGE, Value=1, data=SPGENERAL.LANGUAGE=1
<6> 19.12.2019 14:16:19 Section=GENERAL, Key=LANGUAGE, Value=18, data=SPGENERAL.LANGUAGE=18
<6> 19.12.2019 14:21:48 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 19.12.2019 14:21:48 Section=GENERAL, Key=LANGUAGE, Value=18, data=SPGENERAL.LANGUAGE=18
<6> 19.12.2019 14:22:29 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 19.12.2019 14:22:31 Section=GENERAL, Key=LANGUAGE, Value=1, data=SPGENERAL.LANGUAGE=1
<6> 19.12.2019 14:22:33 Section=GENERAL, Key=LANGUAGE, Value=6, data=SPGENERAL.LANGUAGE=6
<6> 19.12.2019 14:22:34 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 19.12.2019 14:22:35 Section=GENERAL, Key=LANGUAGE, Value=1, data=SPGENERAL.LANGUAGE=1
<6> 19.12.2019 14:22:36 Section=GENERAL, Key=LANGUAGE, Value=6, data=SPGENERAL.LANGUAGE=6
<6> 19.12.2019 14:22:42 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 19.12.2019 14:22:43 Section=GENERAL, Key=LANGUAGE, Value=1, data=SPGENERAL.LANGUAGE=1
<6> 19.12.2019 14:22:44 Section=GENERAL, Key=LANGUAGE, Value=6, data=SPGENERAL.LANGUAGE=6
<6> 19.12.2019 14:22:46 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 07.01.2020 15:15:30 Section=BIO2, Key=TYPE, Value=0, data=SPBIO2.TYPE=0
<6> 07.01.2020 15:17:46 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 07.01.2020 15:36:50 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
