1	0	1	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0.00	0.00	0.00	29	64	Flex input #1	Flex output #1
2	0	1	0	0	0	0	0	0	0	4	1	1	0	0	0	0	0.00	0.00	0.00	30	65	Flex input #2	Flex output #2
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0	0		
