<;20602634;25.10;kg;25.58;>o<;24.00;=;26.00;31;1/1;115701;20201009;>
<;20602634;25.10;kg;25.30;>o<;24.00;=;26.00;32;1/1;115847;20201009;>
<;20602634;25.10;kg;25.07;>o<;24.00;=;26.00;33;1/1;115929;20201009;>
<;20602634;25.10;kg;25.26;>o<;24.00;=;26.00;34;1/1;115941;20201009;>
<;20602634;25.10;kg;25.53;>o<;24.00;=;26.00;35;1/1;115956;20201009;>
<;20602634;25.10;kg;25.19;>o<;24.00;=;26.00;36;1/1;120623;20201009;>
<;20602634;25.10;kg;24.91;>o<;24.00;=;26.00;37;1/1;141431;20201009;>
<;20602634;25.10;kg;24.86;>o<;24.00;=;26.00;38;1/1;141446;20201009;>
<;20602634;25.10;kg;25.15;>o<;24.00;=;26.00;39;1/1;141528;20201009;>
<;20602634;25.10;kg;25.26;>o<;24.00;=;26.00;40;1/1;142223;20201009;>
<;20602634;25.10;kg;24.93;>o<;24.00;=;26.00;41;1/1;142234;20201009;>
<;20602634;25.10;kg;25.71;>o<;24.00;=;26.00;42;1/1;142257;20201009;>
<;20602634;25.10;kg;24.96;>o<;24.00;=;26.00;43;1/1;142313;20201009;>
<;20602634;25.10;kg;25.28;>o<;24.00;=;26.00;44;1/1;142325;20201009;>
<;20602634;25.10;kg;25.13;>o<;24.00;=;26.00;45;1/1;142347;20201009;>
<;20602634;25.10;kg;25.33;>o<;24.00;=;26.00;46;1/1;142413;20201009;>
<;20602634;25.10;kg;25.05;>o<;24.00;=;26.00;47;1/1;142559;20201009;>
<;20602634;25.10;kg;25.03;>o<;24.00;=;26.00;48;1/1;142610;20201009;>
<;20602634;25.10;kg;25.10;>o<;24.00;=;26.00;49;1/1;142621;20201009;>
<;20602634;25.10;kg;25.12;>o<;24.00;=;26.00;50;1/1;142910;20201009;>
<;20602634;25.10;kg;25.05;>o<;24.00;=;26.00;51;1/1;142921;20201009;>
<;20602634;25.10;kg;25.26;>o<;24.00;=;26.00;52;1/1;142934;20201009;>
<;20602634;25.10;kg;25.38;>o<;24.00;=;26.00;53;1/1;142949;20201009;>
<;20602634;25.10;kg;25.53;>o<;24.00;=;26.00;54;1/1;143025;20201009;>
<;20602634;25.10;kg;25.09;>o<;24.00;=;26.00;55;1/1;143758;20201009;>
<;20602634;25.10;kg;25.28;>o<;24.00;=;26.00;56;1/1;143818;20201009;>
<;20602634;25.10;kg;24.53;>o<;24.00;=;26.00;57;1/1;143850;20201009;>
<;20602634;25.10;kg;24.70;>o<;24.00;=;26.00;58;1/1;144147;20201009;>
<;20602634;25.10;kg;24.64;>o<;24.00;=;26.00;59;1/1;144208;20201009;>
<;20602634;25.10;kg;24.78;>o<;24.00;=;26.00;60;1/1;144403;20201009;>
<;20602634;25.10;kg;25.10;>o<;24.00;=;26.00;61;1/1;144520;20201009;>
<;20602634;25.10;kg;3.63;>o<;24.00;-;26.00;62;1/1;144537;20201009;>
<;20602634;25.10;kg;25.33;>o<;24.00;=;26.00;63;1/1;144554;20201009;>
<;20602634;25.10;kg;25.60;>o<;24.00;=;26.00;64;1/1;145023;20201009;>
<;20602634;25.10;kg;24.42;>o<;24.00;=;26.00;65;1/1;145035;20201009;>
<;20602634;25.10;kg;24.65;>o<;24.00;=;26.00;66;1/1;145048;20201009;>
<;20602634;25.10;kg;25.08;>o<;24.00;=;26.00;67;1/1;145115;20201009;>
<;20602634;25.10;kg;25.13;>o<;24.00;=;26.00;68;1/1;145142;20201009;>
<;20602634;25.10;kg;25.19;>o<;24.00;=;26.00;69;1/1;145204;20201009;>
<;20602634;25.10;kg;25.84;>o<;24.00;=;26.00;70;1/1;145228;20201009;>
<;20602634;25.10;kg;26.01;>o<;24.00;+;26.00;71;1/1;145256;20201009;>
<;20602634;25.10;kg;25.16;>o<;24.00;=;26.00;72;1/1;145340;20201009;>
<;20602634;25.10;kg;25.52;>o<;24.00;=;26.00;73;1/1;145434;20201009;>
<;20602634;25.10;kg;25.58;>o<;24.00;=;26.00;74;1/1;145558;20201009;>
<;20602634;25.10;kg;25.31;>o<;24.00;=;26.00;75;1/1;150803;20201009;>
<;20602634;25.10;kg;25.23;>o<;24.00;=;26.00;76;1/1;150816;20201009;>
<;20602634;25.10;kg;26.05;>o<;24.00;+;26.00;77;1/1;150840;20201009;>
<;20602634;25.10;kg;24.98;>o<;24.00;=;26.00;78;1/1;150927;20201009;>
<;20602634;25.10;kg;25.78;>o<;24.00;=;26.00;79;1/1;151100;20201009;>
<;20602634;25.10;kg;24.98;>o<;24.00;=;26.00;80;1/1;151145;20201009;>
<;20602634;25.10;kg;25.21;>o<;24.00;=;26.00;81;1/1;151212;20201009;>
<;20602634;25.10;kg;24.80;>o<;24.00;=;26.00;82;1/1;151224;20201009;>
<;20602634;25.10;kg;25.36;>o<;24.00;=;26.00;83;1/1;151244;20201009;>
<;20602634;25.10;kg;25.41;>o<;24.00;=;26.00;84;1/1;151308;20201009;>
<;20602634;25.10;kg;25.33;>o<;24.00;=;26.00;85;1/1;151329;20201009;>
<;20602634;25.10;kg;25.40;>o<;24.00;=;26.00;86;1/1;151343;20201009;>
<;20602634;25.10;kg;24.84;>o<;24.00;=;26.00;87;1/1;151359;20201009;>
<;20602634;25.10;kg;25.35;>o<;24.00;=;26.00;88;1/1;151416;20201009;>
<;20602634;25.10;kg;25.17;>o<;24.00;=;26.00;89;1/1;153948;20201009;>
<;20602634;25.10;kg;24.89;>o<;24.00;=;26.00;90;1/1;154054;20201009;>
<;20602634;25.10;kg;24.53;>o<;24.00;=;26.00;91;1/1;154123;20201009;>
<;20602634;25.10;kg;24.82;>o<;24.00;=;26.00;92;1/1;154143;20201009;>
