<;-------;25.00;kg;25.24;>o<;24.50;=;25.50;8;1/1;080945;20200721;>
<;-------;25.00;kg;24.94;>o<;24.50;=;25.50;9;1/1;082358;20200721;>
<;-------;25.00;kg;25.25;>o<;24.50;=;25.50;10;1/1;082515;20200721;>
<;-------;25.00;kg;25.25;>o<;24.50;=;25.50;11;1/1;082619;20200721;>
<;-------;25.00;kg;25.02;>o<;24.50;=;25.50;12;1/1;082713;20200721;>
<;-------;25.00;kg;25.13;>o<;24.50;=;25.50;13;1/1;082751;20200721;>
<;-------;25.00;kg;25.07;>o<;24.50;=;25.50;14;1/1;083109;20200721;>
<;-------;25.00;kg;25.06;>o<;24.50;=;25.50;15;1/1;083203;20200721;>
