<; 19601840/1;15.00;kg;15.81;>o<;333.43;kg/h;15.81;0;133016;20201116;>
<; 19601840/1;15.00;kg;14.74;>o<;186.98;kg/h;14.74;0;182241;20201116;>
<; 19601840/1;15.00;kg;15.08;>o<;1612.49;kg/h;29.82;0;182302;20201116;>
<; 19601840/1;15.00;kg;16.20;>o<;0.00;kg/h;16.20;0;182549;20201116;>
<; 19601840/1;15.00;kg;14.01;>o<;1311.87;kg/h;30.21;0;182605;20201116;>
<; 19601840/1;15.00;kg;14.22;>o<;372.85;kg/h;14.22;0;214820;20201116;>
<; 19601840/1;15.00;kg;15.53;>o<;2428.44;kg/h;29.75;0;214831;20201116;>
<; 19601840/1;15.00;kg;14.48;>o<;136.46;kg/h;14.48;0;215029;20201116;>
<; 19601840/1;15.00;kg;14.35;>o<;1063.76;kg/h;28.83;0;215106;20201116;>
<; 19601840/1;15.00;kg;15.89;>o<;0.00;kg/h;15.89;0;215254;20201116;>
<; 19601840/1;0.00;kg;14.18;>o<;0.00;kg/h;14.18;0;215656;20201116;>
<; 19601840/1;15.00;kg;14.95;>o<;1863.97;kg/h;29.13;0;215721;20201116;>
<; 19601840/1;15.00;kg;16.69;>o<;155.98;kg/h;16.69;0;215919;20201116;>
<; 19601840/1;15.00;kg;14.97;>o<;1427.64;kg/h;31.66;0;215948;20201116;>
<; 19601840/1;15.00;kg;14.10;>o<;0.00;kg/h;14.10;0;221426;20201116;>
<; 19601840/1;15.00;kg;19.00;>o<;283.70;kg/h;33.10;0;221714;20201116;>
<; 19601840/1;8.45;kg;13.95;>o<;2463.23;kg/h;47.05;0;221741;20201116;>
<; 19601840/1;15.00;kg;4.37;>o<;1816.06;kg/h;51.42;0;221757;20201116;>
<; 19601840/1;15.00;kg;14.57;>o<;331.76;kg/h;65.99;0;222018;20201116;>
<; 19601840/1;10.28;kg;14.88;>o<;2531.15;kg/h;80.87;0;222038;20201116;>
<; 19601840/1;5.77;kg;14.78;>o<;2307.12;kg/h;95.65;0;222128;20201116;>
<; 19601840/1;15.00;kg;14.40;>o<;455.14;kg/h;14.40;0;222252;20201116;>
<; 19601840/1;15.00;kg;14.61;>o<;253.94;kg/h;29.01;0;222412;20201116;>
<; 19601840/1;7.87;kg;13.12;>o<;66.24;kg/h;42.13;0;222606;20201116;>
<; 19601840/1;15.00;kg;14.60;>o<;624.15;kg/h;14.60;0;222906;20201116;>
