<6> 15.01.2018 10:52:56 Section=GENERAL, Key=LANGUAGE, Value=17, data=SPGENERAL.LANGUAGE=17
<6> 14.01.2019 09:51:26 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 14.01.2019 09:51:26 Section=GENERAL, Key=LANGUAGE, Value=15, data=SPGENERAL.LANGUAGE=15
<6> 14.01.2019 10:06:22 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 14.01.2019 10:06:22 Section=GENERAL, Key=LANGUAGE, Value=15, data=SPGENERAL.LANGUAGE=15
<6> 14.01.2019 10:07:38 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 14.01.2019 10:07:38 Section=GENERAL, Key=LANGUAGE, Value=15, data=SPGENERAL.LANGUAGE=15
<6> 14.01.2019 10:08:17 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 14.01.2019 10:08:17 Section=GENERAL, Key=LANGUAGE, Value=15, data=SPGENERAL.LANGUAGE=15
<6> 14.01.2019 10:08:41 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 14.01.2019 10:08:41 Section=GENERAL, Key=LANGUAGE, Value=15, data=SPGENERAL.LANGUAGE=15
<6> 14.01.2019 10:11:10 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 14.01.2019 10:11:10 Section=GENERAL, Key=LANGUAGE, Value=15, data=SPGENERAL.LANGUAGE=15
<6> 14.01.2019 10:11:42 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 14.01.2019 10:11:42 Section=GENERAL, Key=LANGUAGE, Value=15, data=SPGENERAL.LANGUAGE=15
<6> 15.01.2019 11:51:53 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 16.01.2019 16:52:25 Section=GENERAL, Key=LIGHTOFFTIME, Value=5, data=SPGENERAL.LIGHTOFFTIME=5
<6> 16.01.2019 16:54:42 Section=GENERAL, Key=LIGHTOFFTIME, Value=0, data=SPGENERAL.LIGHTOFFTIME=0
<6> 04.03.2019 12:25:58 Section=GENERAL, Key=LANGUAGE, Value=4, data=SPGENERAL.LANGUAGE=4
<6> 04.03.2019 12:27:09 Section=GENERAL, Key=LANGUAGE, Value=15, data=SPGENERAL.LANGUAGE=15
<6> 04.03.2019 12:27:10 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 04.03.2019 12:27:14 Section=GENERAL, Key=LANGUAGE, Value=4, data=SPGENERAL.LANGUAGE=4
<6> 04.03.2019 12:27:16 Section=GENERAL, Key=LANGUAGE, Value=15, data=SPGENERAL.LANGUAGE=15
<6> 04.03.2019 12:28:19 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 14.03.2019 12:00:58 Section=GENERAL, Key=LIGHTOFFTIME, Value=11, data=SPGENERAL.LIGHTOFFTIME=11
<6> 14.03.2019 12:02:18 Section=GENERAL, Key=LIGHTOFFTIME, Value=0, data=SPGENERAL.LIGHTOFFTIME=0
<6> 17.07.2019 14:48:14 Section=GENERAL, Key=LIGHTOFFTIME, Value=5, data=SPGENERAL.LIGHTOFFTIME=5
<6> 17.07.2019 14:55:44 Section=GENERAL, Key=LIGHTOFFTIME, Value=0, data=SPGENERAL.LIGHTOFFTIME=0
<6> 18.07.2019 12:52:46 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 18.07.2019 15:11:50 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 18.07.2019 16:36:41 Section=GENERAL, Key=LIGHTOFFTIME, Value=11, data=SPGENERAL.LIGHTOFFTIME=11
<6> 18.07.2019 16:38:57 Section=GENERAL, Key=LIGHTOFFTIME, Value=0, data=SPGENERAL.LIGHTOFFTIME=0
<6> 04.09.2019 14:10:43 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 04.09.2019 17:28:02 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 06.09.2019 09:21:40 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
<6> 06.09.2019 11:40:10 Section=GENERAL, Key=LANGUAGE, Value=0, data=SPGENERAL.LANGUAGE=0
